road_type,time_of_day,day_of_week,historical_avg_speed,weather_condition,distance_km,actual_speed
2.000000000000000000e+00,1.900000000000000000e+01,3.000000000000000000e+00,3.471128288783376803e+01,0.000000000000000000e+00,1.433866016252153042e+00,1.817718860725694086e+01
2.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+00,4.094219959485542404e+01,0.000000000000000000e+00,7.549874640431197825e+00,3.566287783406005474e+01
3.000000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+00,1.840157032423033101e+01,0.000000000000000000e+00,4.589465954351429566e+00,1.637830614886195946e+01
2.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,3.927847490214858794e+01,1.000000000000000000e+00,5.114705893164051886e+00,2.795033268758134781e+01
2.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,4.126039341330574217e+01,0.000000000000000000e+00,7.500585721638133307e+00,3.465050558161836136e+01
2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,3.264347543962515630e+01,0.000000000000000000e+00,7.486877422326972287e+00,2.590640666405618120e+01
2.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,3.598282687502570809e+01,0.000000000000000000e+00,4.790709550461301980e+00,1.922939562424571136e+01
1.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e+00,5.110081188965362031e+01,0.000000000000000000e+00,2.732085685410695852e+00,4.940909294795041973e+01
1.000000000000000000e+00,1.400000000000000000e+01,4.000000000000000000e+00,5.065188870143227007e+01,0.000000000000000000e+00,7.978352255095543910e+00,4.678647615120477354e+01
3.000000000000000000e+00,2.000000000000000000e+01,4.000000000000000000e+00,2.250151003880491984e+01,0.000000000000000000e+00,5.606128174651519913e+00,9.002427512562604761e+00
1.000000000000000000e+00,1.900000000000000000e+01,3.000000000000000000e+00,5.622754049142646693e+01,0.000000000000000000e+00,3.563275076690424203e+00,2.828482884939015918e+01
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.329925479143351197e+01,0.000000000000000000e+00,4.698776021401922520e+00,3.521530472515768651e+01
1.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,5.160701848102220168e+01,0.000000000000000000e+00,3.618755377010222318e+00,4.794379352907818514e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,5.264821782735140232e+01,1.000000000000000000e+00,7.162288642224855728e+00,3.628543091560554501e+01
1.000000000000000000e+00,1.800000000000000000e+01,4.000000000000000000e+00,5.767327986799413253e+01,0.000000000000000000e+00,4.118745311493095862e+00,3.221532212713235310e+01
1.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+00,5.769377275799853066e+01,0.000000000000000000e+00,6.676462819859353637e+00,3.309926854925778628e+01
3.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00,2.392752718366767084e+01,0.000000000000000000e+00,6.801322233672530082e+00,1.842243829391128074e+01
2.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00,3.384318741262525521e+01,1.000000000000000000e+00,6.682492533014363190e+00,2.159813203849396857e+01
3.000000000000000000e+00,1.200000000000000000e+01,5.000000000000000000e+00,1.877331490821639548e+01,0.000000000000000000e+00,5.916414593567558278e+00,1.430100188630670921e+01
2.000000000000000000e+00,1.100000000000000000e+01,6.000000000000000000e+00,3.893828197701812854e+01,0.000000000000000000e+00,6.911582876056863611e+00,4.371055859585489856e+01
2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.992350372841731598e+01,0.000000000000000000e+00,3.404221847172268944e+00,2.651267066234087366e+01
2.000000000000000000e+00,1.800000000000000000e+01,5.000000000000000000e+00,3.342527690778093330e+01,0.000000000000000000e+00,1.359974046064702513e+00,2.958845605431440262e+01
2.000000000000000000e+00,2.300000000000000000e+01,1.000000000000000000e+00,3.452329814599437441e+01,0.000000000000000000e+00,6.818406532793858332e+00,2.924855602764655771e+01
3.000000000000000000e+00,1.500000000000000000e+01,6.000000000000000000e+00,1.759884733071818275e+01,1.000000000000000000e+00,4.236263117655089339e+00,1.234714140402306803e+01
2.000000000000000000e+00,2.200000000000000000e+01,6.000000000000000000e+00,3.660181219417717813e+01,1.000000000000000000e+00,1.455320243958882598e+00,2.669331572389700113e+01
2.000000000000000000e+00,2.200000000000000000e+01,6.000000000000000000e+00,4.122735866372598679e+01,0.000000000000000000e+00,1.364843916365059417e+00,4.116404382844496723e+01
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00,2.483089245345069429e+01,0.000000000000000000e+00,1.694317955074195359e+00,1.889834764760921360e+01
3.000000000000000000e+00,1.500000000000000000e+01,3.000000000000000000e+00,2.863599459860240870e+01,0.000000000000000000e+00,6.132299447503293699e+00,1.872927908385284468e+01
3.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.082884770176912426e+01,1.000000000000000000e+00,5.831425050997108173e+00,6.000000000000000000e+00
2.000000000000000000e+00,2.300000000000000000e+01,3.000000000000000000e+00,3.107715547943593037e+01,0.000000000000000000e+00,2.028640101386624650e+00,2.552046285252654201e+01
3.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,2.651292400810713090e+01,0.000000000000000000e+00,6.851925635823463701e+00,1.746972606157200758e+01
2.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+00,3.551541347214801192e+01,0.000000000000000000e+00,2.609710966461836534e+00,1.827137221045005688e+01
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.232082808595127688e+01,0.000000000000000000e+00,6.447391874862105965e+00,2.752682048157468131e+01
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00,6.061696252215916303e+01,0.000000000000000000e+00,4.166044308012065045e+00,4.946411527527177299e+01
2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.318179246271080984e+01,0.000000000000000000e+00,5.986615119039245592e+00,2.871778146430865419e+01
1.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,5.164063037399365896e+01,0.000000000000000000e+00,3.360407473051743921e+00,5.654322804862102458e+01
2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,3.680483144776268034e+01,0.000000000000000000e+00,3.103554478210819756e+00,3.114988747267026525e+01
3.000000000000000000e+00,1.600000000000000000e+01,6.000000000000000000e+00,1.809475563426577338e+01,0.000000000000000000e+00,6.810196992194992305e+00,1.745254374847186796e+01
1.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.806705206698929800e+01,0.000000000000000000e+00,7.647669088555224537e-01,2.944764730958472398e+01
1.000000000000000000e+00,2.200000000000000000e+01,4.000000000000000000e+00,5.154306306423459461e+01,0.000000000000000000e+00,7.810527104431304934e+00,3.959773583422340693e+01
1.000000000000000000e+00,1.200000000000000000e+01,3.000000000000000000e+00,5.575447010398835346e+01,0.000000000000000000e+00,5.361346686990300370e+00,4.703943609219594180e+01
3.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000000e+00,2.295003897936994974e+01,0.000000000000000000e+00,3.743625411495815847e+00,9.445301628616485701e+00
2.000000000000000000e+00,1.900000000000000000e+01,1.000000000000000000e+00,3.579475501167758011e+01,1.000000000000000000e+00,5.210408983628188828e+00,1.262191879997479660e+01
2.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,3.113691855840376732e+01,0.000000000000000000e+00,1.420557098442371213e+00,2.767594014831954397e+01
3.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.141640575741435626e+01,0.000000000000000000e+00,4.355393414701607568e+00,2.006937205217868225e+01
3.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,2.612076432801227099e+01,0.000000000000000000e+00,7.888216425048482527e+00,1.880421219564189173e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00,3.439394984407490341e+01,0.000000000000000000e+00,2.264520783850301200e+00,2.727451476029438382e+01
2.000000000000000000e+00,2.100000000000000000e+01,2.000000000000000000e+00,3.154735897017160795e+01,0.000000000000000000e+00,5.917085742772620449e+00,2.645883627143930994e+01
3.000000000000000000e+00,1.900000000000000000e+01,4.000000000000000000e+00,2.066478670259362005e+01,0.000000000000000000e+00,3.762285318737754736e+00,9.917441225777727354e+00
2.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00,3.122511041496839113e+01,0.000000000000000000e+00,5.393436113659651809e+00,2.910877374385576033e+01
1.000000000000000000e+00,1.800000000000000000e+01,6.000000000000000000e+00,4.845480330909657596e+01,0.000000000000000000e+00,2.036654215188315575e+00,5.042234180610549288e+01
3.000000000000000000e+00,1.600000000000000000e+01,3.000000000000000000e+00,2.147067724794107235e+01,1.000000000000000000e+00,4.028487369632017590e+00,1.227653998256669077e+01
2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.530003149802541174e+01,1.000000000000000000e+00,7.850695353944563415e+00,2.299317506140927847e+01
2.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,3.709665480435385376e+01,1.000000000000000000e+00,1.964653632620071866e+00,2.722492284398413531e+01
2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,3.640209581445542142e+01,0.000000000000000000e+00,5.273337708865678763e+00,2.994599000850052661e+01
1.000000000000000000e+00,1.700000000000000000e+01,3.000000000000000000e+00,5.684394224712909249e+01,1.000000000000000000e+00,4.816983115750964828e+00,2.195497554753021063e+01
1.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,5.487678841004897379e+01,0.000000000000000000e+00,4.737886897178024803e+00,2.350404744921750222e+01
3.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00,2.838249783130770609e+01,0.000000000000000000e+00,5.113424672387128389e+00,2.140942974181963621e+01
1.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,5.247549738538207009e+01,0.000000000000000000e+00,4.266784802661710785e+00,4.051559540913903845e+01
2.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,3.404866615774685101e+01,0.000000000000000000e+00,6.269806269324349479e-01,3.180352317670980966e+01
2.000000000000000000e+00,1.900000000000000000e+01,4.000000000000000000e+00,3.997590823284974704e+01,1.000000000000000000e+00,7.250726085973383306e+00,1.534836721637048740e+01
1.000000000000000000e+00,1.300000000000000000e+01,3.000000000000000000e+00,5.383026642076004009e+01,0.000000000000000000e+00,6.702341206130231654e+00,4.166986536353307002e+01
3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.166934816823318499e+01,0.000000000000000000e+00,1.806257606908409974e+00,1.297377195618088841e+01
1.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,5.621255392575434229e+01,0.000000000000000000e+00,3.599548830341517736e+00,5.528117983619950593e+01
2.000000000000000000e+00,2.200000000000000000e+01,2.000000000000000000e+00,3.850238356913411053e+01,1.000000000000000000e+00,6.279117355201758954e+00,1.946147716108777104e+01
2.000000000000000000e+00,1.200000000000000000e+01,3.000000000000000000e+00,3.542600931570947864e+01,0.000000000000000000e+00,7.850467365404632858e+00,2.641953630230002403e+01
1.000000000000000000e+00,2.300000000000000000e+01,3.000000000000000000e+00,5.234876797461900111e+01,1.000000000000000000e+00,7.633527848313398145e+00,4.056298845428401734e+01
1.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,5.376976948415227042e+01,0.000000000000000000e+00,7.245193997571305999e+00,4.424747335786910440e+01
2.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,3.662001831470639956e+01,0.000000000000000000e+00,1.687804229743547380e+00,2.838221508648967273e+01
3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.111466996677963692e+01,0.000000000000000000e+00,7.358563295067535925e+00,1.557066599256398121e+01
1.000000000000000000e+00,2.200000000000000000e+01,4.000000000000000000e+00,5.359809706935419626e+01,0.000000000000000000e+00,7.088336847133095198e+00,3.874641262316694679e+01
2.000000000000000000e+00,1.800000000000000000e+01,5.000000000000000000e+00,3.220400066740975831e+01,0.000000000000000000e+00,3.327124333747921714e+00,3.172202303314819005e+01
2.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,3.858044694578889278e+01,0.000000000000000000e+00,3.458919459021965181e+00,3.112016191703690282e+01
3.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,2.163526744674303615e+01,0.000000000000000000e+00,3.949316914663705713e+00,1.530690773420026396e+01
2.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,3.465428873419810429e+01,0.000000000000000000e+00,5.421317232248127560e+00,3.359381180659367772e+01
2.000000000000000000e+00,1.500000000000000000e+01,2.000000000000000000e+00,3.703966902411823980e+01,0.000000000000000000e+00,2.456267119872618032e+00,3.470296924104854241e+01
2.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,3.091291989834354936e+01,0.000000000000000000e+00,6.721132207995851315e-01,2.325921297782225849e+01
2.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00,3.512596137560325360e+01,0.000000000000000000e+00,1.559221434479316937e+00,2.911055663539980287e+01
3.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,2.651596517805845465e+01,0.000000000000000000e+00,3.800869306825802596e+00,1.827750844133957742e+01
1.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,5.480849953382111295e+01,0.000000000000000000e+00,2.615019270696513853e+00,2.152450945090333434e+01
2.000000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+00,3.565854684848805789e+01,0.000000000000000000e+00,6.233874207770988995e+00,3.269514860341652707e+01
3.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,2.259151253195339848e+01,0.000000000000000000e+00,1.300175529119535378e+00,1.640260752676649858e+01
3.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,2.518403311525849375e+01,0.000000000000000000e+00,7.380989191661028848e+00,2.009676860769751272e+01
3.000000000000000000e+00,1.600000000000000000e+01,6.000000000000000000e+00,2.260367479306288274e+01,0.000000000000000000e+00,7.214953849579333500e+00,2.023591791243300975e+01
3.000000000000000000e+00,1.600000000000000000e+01,2.000000000000000000e+00,2.940575468098800727e+01,1.000000000000000000e+00,7.315676126999661300e+00,7.887701177192903756e+00
2.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,3.569382900728462715e+01,0.000000000000000000e+00,6.047074989524950261e+00,3.233454856106076392e+01
2.000000000000000000e+00,2.300000000000000000e+01,2.000000000000000000e+00,3.369274166231750911e+01,1.000000000000000000e+00,1.302499786126994685e+00,2.419690379542261738e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00,3.953584049260846456e+01,0.000000000000000000e+00,3.786031785271750660e+00,3.437963345575651886e+01
1.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,5.436794158688885403e+01,0.000000000000000000e+00,1.485540288540978082e+00,4.884693933471496052e+01
2.000000000000000000e+00,1.100000000000000000e+01,4.000000000000000000e+00,3.320119565333996547e+01,0.000000000000000000e+00,7.907743945708119782e+00,3.251812041555479027e+01
2.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00,3.143471837312356243e+01,1.000000000000000000e+00,2.997788175490049500e+00,1.751790064390371526e+01
1.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,5.643627731777443302e+01,0.000000000000000000e+00,4.889979064175465240e+00,2.315620108015770029e+01
3.000000000000000000e+00,2.200000000000000000e+01,1.000000000000000000e+00,2.062761904230337251e+01,0.000000000000000000e+00,6.345447906831663154e+00,1.405747713098361018e+01
2.000000000000000000e+00,1.800000000000000000e+01,6.000000000000000000e+00,3.266793687607710694e+01,1.000000000000000000e+00,7.404620631692340638e+00,2.212561261900741982e+01
3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.030256063514761777e+01,0.000000000000000000e+00,6.166607943810199721e+00,1.624940668187519321e+01
1.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,5.391003862208314956e+01,0.000000000000000000e+00,5.558778340746782121e+00,5.323938665230448919e+01
2.000000000000000000e+00,1.800000000000000000e+01,3.000000000000000000e+00,3.749814416579098264e+01,0.000000000000000000e+00,3.994863365286135171e+00,1.943110584417445352e+01
2.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,3.645060762180700209e+01,0.000000000000000000e+00,5.040501003128929902e+00,2.762410419260363525e+01
2.000000000000000000e+00,1.400000000000000000e+01,4.000000000000000000e+00,3.456637933865481926e+01,0.000000000000000000e+00,1.206228566396223556e+00,2.889834912425915192e+01
2.000000000000000000e+00,1.400000000000000000e+01,2.000000000000000000e+00,3.668251759426459557e+01,0.000000000000000000e+00,7.129419064709469289e+00,2.819447199989604158e+01
3.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,2.168097814582947791e+01,0.000000000000000000e+00,4.578329816299140376e+00,1.687627695961350582e+01
1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.561969983751483682e+01,0.000000000000000000e+00,8.010128782620702381e-01,4.927521480114192798e+01
2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.299917929738952438e+01,0.000000000000000000e+00,7.399265942449231304e+00,2.971025660118009526e+01
2.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,3.302688804209620343e+01,0.000000000000000000e+00,4.169764803776515372e+00,3.179477083141208027e+01
2.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,3.545404270253921197e+01,0.000000000000000000e+00,7.014418561707513433e+00,2.928588668908757953e+01
3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.246077076903426573e+01,0.000000000000000000e+00,6.926659656540176790e+00,1.532968235263502521e+01
3.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,2.503354248036372098e+01,0.000000000000000000e+00,6.618136905928361458e+00,2.361087175221714318e+01
2.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e+00,3.649797384268242695e+01,0.000000000000000000e+00,9.605226447151705704e-01,3.371539276354952364e+01
2.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,3.352415996474059767e+01,0.000000000000000000e+00,2.352999840681566646e+00,2.651903249337906132e+01
2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.115978127795942498e+01,0.000000000000000000e+00,7.066609043490730713e+00,2.814736542775538908e+01
3.000000000000000000e+00,2.300000000000000000e+01,0.000000000000000000e+00,2.464777247823767681e+01,1.000000000000000000e+00,7.242432920390704076e+00,1.168948916219406264e+01
2.000000000000000000e+00,1.900000000000000000e+01,4.000000000000000000e+00,3.599501330257578502e+01,0.000000000000000000e+00,3.935516467766045245e+00,1.788913335824331341e+01
2.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,3.790766839757847606e+01,0.000000000000000000e+00,3.800311007406516950e+00,3.300197720477986962e+01
3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.337628838792252139e+01,0.000000000000000000e+00,1.813554754146123216e+00,2.355142464492719512e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00,4.041488756924406545e+01,0.000000000000000000e+00,7.763080915183634190e+00,3.386196770557371849e+01
3.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,2.135086048546529724e+01,1.000000000000000000e+00,2.098538565192823668e+00,1.090515711867589488e+01
1.000000000000000000e+00,2.200000000000000000e+01,0.000000000000000000e+00,5.512422480241993128e+01,0.000000000000000000e+00,1.932025882630741709e+00,4.537661364184927493e+01
2.000000000000000000e+00,1.800000000000000000e+01,6.000000000000000000e+00,3.737141219550477444e+01,0.000000000000000000e+00,5.455467276118807440e+00,3.129013940924819082e+01
2.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,3.758904740971360781e+01,0.000000000000000000e+00,2.321332272503357608e+00,3.422785745613632002e+01
3.000000000000000000e+00,1.800000000000000000e+01,4.000000000000000000e+00,2.298128786617779795e+01,0.000000000000000000e+00,7.540787082607923075e+00,8.350387079269976809e+00
3.000000000000000000e+00,2.000000000000000000e+01,6.000000000000000000e+00,1.722671709964354037e+01,0.000000000000000000e+00,5.818024648834612123e-01,1.445631624726198083e+01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.969610318256394521e+01,0.000000000000000000e+00,5.431494674247598908e-01,2.501216655305367453e+01
2.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+00,3.384215192031016528e+01,0.000000000000000000e+00,4.286576010766996347e+00,1.726518309098402426e+01
2.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,3.506544515166800835e+01,0.000000000000000000e+00,4.160468449351039766e+00,2.842626551029043114e+01
3.000000000000000000e+00,1.600000000000000000e+01,2.000000000000000000e+00,1.639604493483852465e+01,0.000000000000000000e+00,1.725230164256828624e+00,1.001931694486882307e+01
2.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,3.491057236320071411e+01,0.000000000000000000e+00,4.208896722277133406e+00,1.351531385889184023e+01
2.000000000000000000e+00,2.000000000000000000e+01,5.000000000000000000e+00,3.695356135670817110e+01,0.000000000000000000e+00,3.587458288774898474e+00,3.662307026731693327e+01
1.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00,5.482240083503629080e+01,0.000000000000000000e+00,7.177471440067765940e+00,2.094221306188948617e+01
3.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00,2.288537965859587331e+01,1.000000000000000000e+00,5.694044016272260533e-01,6.000000000000000000e+00
2.000000000000000000e+00,1.200000000000000000e+01,2.000000000000000000e+00,3.676345269337312516e+01,0.000000000000000000e+00,7.822023537747141653e+00,3.161840175789965102e+01
2.000000000000000000e+00,1.400000000000000000e+01,0.000000000000000000e+00,3.019619562054330686e+01,1.000000000000000000e+00,5.182945732218818158e+00,1.822135062063236788e+01
1.000000000000000000e+00,2.100000000000000000e+01,6.000000000000000000e+00,5.695774546266779481e+01,0.000000000000000000e+00,1.638825842339567185e+00,5.329313190798558963e+01
3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,1.979939876605939020e+01,0.000000000000000000e+00,8.507001035837467029e-01,1.171546079849474253e+01
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.428568127252800224e+01,0.000000000000000000e+00,4.535792439194239023e+00,4.285175453402219858e+01
2.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,3.301672445151244517e+01,0.000000000000000000e+00,2.261676244788650703e+00,2.614214663544007422e+01
3.000000000000000000e+00,1.900000000000000000e+01,6.000000000000000000e+00,2.522165924844420815e+01,1.000000000000000000e+00,2.758741527509444236e+00,1.450369904312248792e+01
2.000000000000000000e+00,9.000000000000000000e+00,6.000000000000000000e+00,3.148274131198427384e+01,1.000000000000000000e+00,2.338491236258851913e+00,2.440880227756237275e+01
1.000000000000000000e+00,1.200000000000000000e+01,5.000000000000000000e+00,5.914403580463362431e+01,0.000000000000000000e+00,5.376292351793830804e+00,6.078339375206233086e+01
2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.217548315892604194e+01,0.000000000000000000e+00,4.651467215871001315e+00,3.525842992106547058e+01
3.000000000000000000e+00,2.100000000000000000e+01,4.000000000000000000e+00,1.734663977837320914e+01,0.000000000000000000e+00,1.084808176413586178e+00,1.154902095310234245e+01
2.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,3.324183990651201270e+01,1.000000000000000000e+00,4.448948998813815336e+00,1.884744191807300950e+01
3.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,2.383734317564980287e+01,0.000000000000000000e+00,6.433923241724749609e+00,6.584740005888547465e+00
1.000000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+00,5.201965047390187635e+01,0.000000000000000000e+00,1.108959431152432451e+00,4.740742897504412667e+01
2.000000000000000000e+00,2.000000000000000000e+01,6.000000000000000000e+00,3.418437550427163529e+01,0.000000000000000000e+00,7.173042321728149595e+00,3.856951008229984268e+01
2.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,3.552763178575740000e+01,0.000000000000000000e+00,4.837299870857968642e+00,3.347681960151168568e+01
3.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,1.986153695546729736e+01,0.000000000000000000e+00,7.629683519527374891e+00,8.378649350911508975e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.524594941621156607e+01,0.000000000000000000e+00,1.611059132917817438e+00,4.213946914558768242e+01
3.000000000000000000e+00,1.700000000000000000e+01,3.000000000000000000e+00,2.484620882328319169e+01,1.000000000000000000e+00,7.951737495149863832e+00,6.000000000000000000e+00
2.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,3.476505466911149966e+01,0.000000000000000000e+00,5.332046494772575862e+00,1.815195018022248519e+01
2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.188403675941576410e+01,0.000000000000000000e+00,4.756206496107971304e+00,3.074589508443592578e+01
1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.849465988561713203e+01,0.000000000000000000e+00,4.364597180840640078e+00,4.243691300077318829e+01
3.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,2.616710402664459423e+01,0.000000000000000000e+00,6.774077982373456486e-01,2.318701960088345615e+01
1.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00,5.610573909636069345e+01,0.000000000000000000e+00,7.547293936621835897e+00,4.412447792926629120e+01
2.000000000000000000e+00,1.800000000000000000e+01,2.000000000000000000e+00,3.205462294918139321e+01,0.000000000000000000e+00,5.329958546406487585e+00,1.351631104552905605e+01
2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,3.236681820893960548e+01,0.000000000000000000e+00,1.187198633744684262e+00,2.671363573452424589e+01
3.000000000000000000e+00,2.200000000000000000e+01,4.000000000000000000e+00,1.489469669286390641e+01,0.000000000000000000e+00,6.571412772089366694e-01,1.005151548448118426e+01
2.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,3.322361757427594142e+01,0.000000000000000000e+00,8.808772942756349922e-01,1.597252780090619950e+01
3.000000000000000000e+00,1.900000000000000000e+01,0.000000000000000000e+00,2.519673833345670033e+01,0.000000000000000000e+00,5.070468225741804780e+00,6.814394603764133862e+00
2.000000000000000000e+00,1.700000000000000000e+01,6.000000000000000000e+00,3.294809504766183750e+01,0.000000000000000000e+00,5.105115611709389434e+00,2.880068441370877963e+01
2.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,3.213220213728466490e+01,0.000000000000000000e+00,4.247504688360807634e+00,2.100627500755934918e+01
2.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,3.806865324970696207e+01,0.000000000000000000e+00,2.800743654897136725e+00,1.672186696183392840e+01
3.000000000000000000e+00,1.600000000000000000e+01,4.000000000000000000e+00,2.545383906588250866e+01,0.000000000000000000e+00,4.488070487109810713e+00,1.649850808057619389e+01
3.000000000000000000e+00,2.300000000000000000e+01,4.000000000000000000e+00,2.039160650798103447e+01,0.000000000000000000e+00,4.372263656571933943e+00,1.581022386961507031e+01
1.000000000000000000e+00,2.200000000000000000e+01,4.000000000000000000e+00,5.652834690223210146e+01,1.000000000000000000e+00,6.456166990742422396e-01,3.853834961938881776e+01
2.000000000000000000e+00,2.300000000000000000e+01,3.000000000000000000e+00,3.239674380593771019e+01,0.000000000000000000e+00,2.618519227456235221e+00,2.424938978827468006e+01
1.000000000000000000e+00,1.900000000000000000e+01,3.000000000000000000e+00,5.397210357096943056e+01,0.000000000000000000e+00,8.988900610036211214e-01,3.028889967477359235e+01
